signal_date,execution_date,pre_trade_nav,end_nav,total_cost,buy_scale,attempted_order_count,executed_order_count,blocked_order_count,replacement_buy_count
2025-05-19,2025-05-20,1.0584808375643264,1.05804792354842,0.0004329140159068196,1.0,48,48,0,0
2025-05-20,2025-05-21,1.0679966227142221,1.06734441751484,0.0006522051993817951,1.0,72,72,0,0
2025-05-21,2025-05-22,1.0634674226666265,1.063176412186077,0.0002910104805495699,1.0,32,32,0,0
2025-05-22,2025-05-23,1.0546596302953306,1.054317301050532,0.00034232924479843564,1.0,38,38,0,0
2025-05-23,2025-05-26,1.046983689201428,1.0465549573188797,0.00042873188254819567,1.0,48,48,0,0
2025-05-26,2025-05-27,1.051507419841969,1.0510429291055332,0.00046449073643578255,1.0,52,52,0,0
2025-05-27,2025-05-28,1.0514509459281722,1.0510386434443135,0.00041230248385890175,1.0,46,46,0,0
2025-05-28,2025-05-29,1.050449330709716,1.0501085404747068,0.0003407902350093888,1.0,38,38,0,0
2025-05-29,2025-05-30,1.0652188536684415,1.0646948414534427,0.0005240122149986244,1.0,58,58,0,0
2025-05-30,2025-06-03,1.0581491613553093,1.057661866794791,0.0004872945605180334,1.0,54,54,0,0
2025-06-03,2025-06-04,1.0645202275708228,1.064104526397288,0.0004157011735351973,1.0,46,46,0,0
2025-06-04,2025-06-05,1.072245336376402,1.0719003159515874,0.0003450204248144747,1.0,38,38,0,0
2025-06-05,2025-06-06,1.0789458363580124,1.0784838545320543,0.0004619818259579778,1.0,50,50,0,0
2025-06-06,2025-06-09,1.0818642179053994,1.0814213374426749,0.0004428804627247509,1.0,48,48,0,0
2025-06-09,2025-06-10,1.092418164554386,1.0920065164152526,0.0004116481391332485,1.0,44,44,0,0
2025-06-10,2025-06-11,1.0832589103060135,1.0827801237824621,0.00047878652355136695,1.0,52,52,0,0
2025-06-11,2025-06-12,1.0881185839954732,1.0877478984108724,0.0003706855846008041,1.0,40,40,0,0
2025-06-12,2025-06-13,1.0816075051702367,1.0813684738531009,0.00023903131713570483,1.0,26,26,0,0
2025-06-13,2025-06-16,1.065661412050788,1.065298115387242,0.00036329666354576503,1.0,40,40,0,0
2025-06-16,2025-06-17,1.0772152382853604,1.0767022741134853,0.0005129641718753789,1.0,56,56,0,0
2025-06-17,2025-06-18,1.0764076453010343,1.07604183935181,0.00036580594922426947,1.0,40,40,0,0
2025-06-18,2025-06-19,1.0717423292882837,1.0714320756548301,0.00031025363345374104,1.0,34,34,0,0
2025-06-19,2025-06-20,1.0618979454602417,1.06157171749245,0.00032622796779179387,1.0,36,36,0,0
2025-06-20,2025-06-23,1.0538743293150097,1.053551042753325,0.0003232865616847439,1.0,36,36,0,0
2025-06-23,2025-06-24,1.0697782266565365,1.069377004266456,0.0004012223900802823,1.0,44,44,0,0
2025-06-24,2025-06-25,1.090635715888379,1.0900433281114805,0.00059238777689869,1.0,64,64,0,0
2025-06-25,2025-06-26,1.098163246688746,1.0977700709380598,0.0003931757506863346,1.0,42,42,0,0
2025-06-26,2025-06-27,1.0948740486750412,1.0945951691089653,0.0002788795660759795,1.0,30,30,0,0
2025-06-27,2025-06-30,1.0992354631116779,1.09884244322655,0.0003930198851277882,1.0,42,42,0,0
2025-06-30,2025-07-01,1.1029122761690935,1.1025937513694117,0.0003185247996817003,1.0,34,34,0,0
2025-07-01,2025-07-02,1.1064668506292452,1.1060180847452106,0.00044876588403476385,1.0,48,48,0,0
2025-07-02,2025-07-03,1.1087031215022758,1.1081011767346813,0.000601944767594152,1.0,64,64,0,0
2025-07-03,2025-07-04,1.1136175631309,1.1131427479839422,0.00047481514695779843,1.0,50,50,0,0
2025-07-04,2025-07-07,1.108455525988421,1.1080589148973767,0.0003966110910443276,1.0,42,42,0,0
2025-07-07,2025-07-08,1.1099528790064517,1.1094993232222798,0.00045355578417181035,1.0,48,48,0,0
2025-07-08,2025-07-09,1.1211278973914238,1.1206137216073317,0.0005141757840918218,1.0,54,54,0,0
2025-07-09,2025-07-10,1.1216122400579975,1.121247468641769,0.00036477141622858026,1.0,38,38,0,0
2025-07-10,2025-07-11,1.1261691867971542,1.1257115744882629,0.0004576123088912717,1.0,48,48,0,0
2025-07-11,2025-07-14,1.1332250833454498,1.1327041029426455,0.000520980402804258,1.0,54,54,0,0
2025-07-14,2025-07-15,1.1327521853422091,1.1323465971383446,0.0004055882038645163,1.0,42,42,0,0
2025-07-15,2025-07-16,1.1229366621833619,1.1226122822231623,0.0003243799601997114,1.0,34,34,0,0
2025-07-16,2025-07-17,1.1278963179738126,1.127570719865182,0.00032559810863057336,1.0,34,34,0,0
2025-07-17,2025-07-18,1.1314051807461811,1.1310770525936715,0.00032812815250949105,1.0,34,34,0,0
2025-07-18,2025-07-21,1.1361635412493776,1.1357758134802074,0.0003877277691703123,1.0,40,40,0,0
2025-07-21,2025-07-22,1.1495553179949187,1.1491023031607939,0.00045301483412449773,1.0,46,46,0,0
2025-07-22,2025-07-23,1.157273092766701,1.1568011535565879,0.0004719392101130946,1.0,48,48,0,0
2025-07-23,2025-07-24,1.1547525983378513,1.154418050188281,0.00033454814957036396,1.0,34,34,0,0
2025-07-24,2025-07-25,1.1709232111793586,1.1704259112613733,0.0004972999179852965,1.0,50,50,0,0
2025-07-25,2025-07-28,1.1730561002559596,1.1725950962919378,0.0004610039640218787,1.0,46,46,0,0
2025-07-28,2025-07-29,1.1693671452353775,1.1688508068731596,0.0005163383622179599,1.0,52,52,0,0
2025-07-29,2025-07-30,1.1650700774876224,1.1646882150026132,0.00038186248500888544,1.0,38,38,0,0
2025-07-30,2025-07-31,1.1664105902630606,1.1660534417633095,0.00035714849975099254,1.0,36,36,0,0
2025-07-31,2025-08-01,1.151399790745753,1.1511257325710251,0.00027405817472797236,1.0,28,28,0,0
2025-08-01,2025-08-04,1.153635200142951,1.1532432969781818,0.00039190316476938003,1.0,40,40,0,0
2025-08-04,2025-08-05,1.1666665335498854,1.166187853237485,0.00047868031240029497,1.0,48,48,0,0
2025-08-05,2025-08-06,1.1730992634292108,1.1727194755714643,0.00037978785774619447,1.0,38,38,0,0
2025-08-06,2025-08-07,1.1777509216125952,1.177370667738692,0.0003802538739033631,1.0,38,38,0,0
2025-08-07,2025-08-08,1.1777138579164108,1.1772931967146107,0.00042066120180037634,1.0,42,42,0,0
2025-08-08,2025-08-11,1.1780165527607553,1.17765484520916,0.0003617075515951877,1.0,36,36,0,0
2025-08-11,2025-08-12,1.1878249970468793,1.1874392589164153,0.0003857381304638391,1.0,38,38,0,0
2025-08-12,2025-08-13,1.1911148828917077,1.1908327932208458,0.0002820896708621182,1.0,28,28,0,0
2025-08-13,2025-08-14,1.1946021531850672,1.194397188217562,0.0002049649675051039,1.0,20,20,0,0
2025-08-14,2025-08-15,1.180389334707261,1.180007389093857,0.00038194561340391573,1.0,38,38,0,0
2025-08-15,2025-08-18,1.198509129870662,1.1981375622563455,0.00037156761431671447,1.0,36,36,0,0
2025-08-18,2025-08-19,1.2064221253653067,1.2060300328863935,0.00039209247891302043,1.0,38,38,0,0
2025-08-19,2025-08-20,1.2100142010478523,1.209501242115616,0.0005129589322363462,1.0,50,50,0,0
2025-08-20,2025-08-21,1.2256964565749189,1.2252808615906243,0.0004155949842945398,1.0,40,40,0,0
2025-08-21,2025-08-22,1.2283996899589138,1.22802472586845,0.0003749640904639362,1.0,36,36,0,0
2025-08-22,2025-08-25,1.233234902936123,1.2328339198435274,0.0004009830925953107,1.0,38,38,0,0
2025-08-25,2025-08-26,1.2384317987770932,1.2379471495095942,0.0004846492674988551,1.0,46,46,0,0
2025-08-26,2025-08-27,1.2491984436711963,1.2486854946835644,0.0005129489876320942,1.0,48,48,0,0
2025-08-27,2025-08-28,1.2243507843743526,1.223913468772127,0.00043731560222570157,1.0,42,42,0,0
2025-08-28,2025-08-29,1.2214409836806337,1.2210464867116915,0.00039449696894249485,1.0,38,38,0,0
2025-08-29,2025-09-01,1.22199587049864,1.2214787755057233,0.0005170949929167784,1.0,50,50,0,0
2025-09-01,2025-09-02,1.2223294539197778,1.2218316735275856,0.0004977803921920515,1.0,48,48,0,0
2025-09-02,2025-09-03,1.2159122407351741,1.2154162455031436,0.0004959952320308697,1.0,48,48,0,0
2025-09-03,2025-09-04,1.1953392092663244,1.195056054855205,0.00028315441111924697,1.0,28,28,0,0
2025-09-04,2025-09-05,1.2031698484548976,1.2027168919191449,0.0004529565357529348,1.0,44,44,0,0
2025-09-05,2025-09-08,1.211197066278343,1.210825328755748,0.00037173752259490487,1.0,36,36,0,0
2025-09-08,2025-09-09,1.2219200735176996,1.2215047284451996,0.0004153450724999292,1.0,40,40,0,0
2025-09-09,2025-09-10,1.2159764022056787,1.2155410213704072,0.00043538083527159155,1.0,42,42,0,0
2025-09-10,2025-09-11,1.2142416378263923,1.2139942019967092,0.000247435829683191,1.0,24,24,0,0
2025-09-11,2025-09-12,1.2252912606985582,1.224895806793225,0.00039545390533321154,1.0,38,38,0,0
2025-09-12,2025-09-15,1.2217400398259652,1.2213252627108488,0.00041477711511620993,1.0,40,40,0,0
2025-09-15,2025-09-16,1.2178568433938732,1.2173802100380475,0.0004766333558259825,1.0,46,46,0,0
