signal_date,execution_date,pre_trade_nav,end_nav,total_cost,buy_scale,attempted_order_count,executed_order_count,blocked_order_count,replacement_buy_count
2024-02-29,2024-03-01,0.9238715953514386,0.9234935042169867,0.00037809113445172595,1.0,48,48,0,0
2024-03-01,2024-03-04,0.9295063855123342,0.9289995339125301,0.0005068515998041894,1.0,64,64,0,0
2024-03-04,2024-03-05,0.9193072005279048,0.9188700225396695,0.00043717798823548126,1.0,56,56,0,0
2024-03-05,2024-03-06,0.9095718401601526,0.9092462018670255,0.00032563829312715065,1.0,42,42,0,0
2024-03-06,2024-03-07,0.9199065695553146,0.9193485150670972,0.0005580544882175977,1.0,72,71,1,0
2024-03-07,2024-03-08,0.9101687888280391,0.9097180779064731,0.0004507109215659375,1.0,59,58,1,0
2024-03-08,2024-03-11,0.91591870426827,0.9155590101596011,0.00035969410866894404,1.0,47,46,1,0
2024-03-11,2024-03-12,0.9355316072683063,0.9352417435189562,0.00028986374935014266,1.0,37,36,1,0
2024-03-12,2024-03-13,0.9431914279301927,0.9429013120444079,0.0002901158857848603,1.0,37,36,1,0
2024-03-13,2024-03-14,0.9446015417359053,0.9442818333553824,0.0003197083805228566,1.0,41,40,1,0
2024-03-14,2024-03-15,0.9371903550434695,0.9368880784115934,0.00030227663187617587,1.0,39,38,1,0
2024-03-15,2024-03-18,0.951524830052421,0.9511687611815185,0.0003560688709024477,1.0,45,44,1,0
2024-03-18,2024-03-19,0.9605058809296503,0.9600641723254288,0.0004417086042213798,1.0,55,54,1,0
2024-03-19,2024-03-20,0.9569361213845075,0.9567014656670165,0.00023465571749085743,1.0,29,29,0,0
2024-03-20,2024-03-21,0.9657272434796693,0.9654804295960339,0.0002468138836354225,1.0,30,30,0,0
2024-03-21,2024-03-22,0.9618775229977048,0.9616145442007246,0.00026297879698020777,1.0,32,32,0,0
2024-03-22,2024-03-25,0.94747115036628,0.9471638484635717,0.0003073019027083393,1.0,38,38,0,0
2024-03-25,2024-03-26,0.9287560857051127,0.9283474729289077,0.0004086127762050382,1.0,52,52,0,0
2024-03-26,2024-03-27,0.9271903277640304,0.9268610525586376,0.00032927520539285346,1.0,42,42,0,0
2024-03-27,2024-03-28,0.9015935940132324,0.9013137526059617,0.000279841407270696,1.0,36,36,0,0
2024-03-28,2024-03-29,0.9203887097968997,0.9200115608412525,0.000377148955647336,1.0,48,48,0,0
2024-03-29,2024-04-01,0.9320120319259507,0.9315687507538916,0.000443281172059177,1.0,56,56,0,0
2024-04-01,2024-04-02,0.9541655008769828,0.9534700695946993,0.0006954312822837827,1.0,86,86,0,0
